timestamp,Accx,Accy,Accz
32040,-0.012,-0.124,1.104
32080,-0.042,-0.106,0.95
32120,0.035,-0.08,0.97
32160,0,-0.181,0.913
32200,-0.06,-0.12,0.879
32240,-0.089,-0.088,0.827
32280,-0.126,-0.086,0.79
32320,-0.167,-0.095,0.75
32360,-0.213,-0.055,0.631
32400,-0.25,-0.027,0.547
32440,-0.296,-0.028,0.459
32480,-0.317,-0.031,0.418
32520,-0.301,-0.028,0.499
32560,-0.246,-0.087,0.669
32600,-0.26,-0.072,0.662
32640,-0.249,-0.077,0.789
32680,-0.221,-0.137,0.811
32720,-0.193,-0.181,0.908
32760,-0.135,-0.213,1.019
32800,-0.097,-0.13,1.097
32840,-0.136,-0.235,1.19
32880,-0.066,-0.186,1.226
32920,-0.075,-0.193,1.253
32960,-0.057,-0.192,1.215
33000,-0.018,-0.163,1.228
33040,-0.041,-0.16,1.13
33080,0.002,-0.122,1.145
33120,0.039,-0.137,1.116
33160,0.044,-0.178,1.143
33200,0.053,-0.161,1.127
33240,0.03,-0.168,1.097
33280,0.046,-0.172,1.138
33320,0.055,-0.186,1.186
33360,0.045,-0.204,1.223
33400,0.019,-0.24,1.245
33440,0.058,-0.153,1.287
33480,-0.023,-0.157,1.212
33520,-0.012,-0.166,1.145
33560,-0.049,-0.102,1.13
33600,-0.03,-0.122,1.032
33640,-0.053,-0.128,0.964
33680,-0.011,-0.074,0.942
33720,-0.07,-0.081,0.846
33760,-0.116,-0.069,0.759
33800,-0.187,-0.059,0.661
