timestamp,Accx,Accy,Accz
28840,-0.134,-0.239,0.701
28880,-0.146,-0.412,0.74
28920,-0.075,-0.457,0.836
28960,-0.094,-0.431,0.997
29000,-0.08,-0.399,1.095
29040,-0.071,-0.359,1.168
29080,-0.01,-0.372,1.23
29120,0.034,-0.264,1.224
29160,0.049,-0.098,1.22
29200,0.085,0.029,1.273
29240,0.158,0.128,1.24
29280,0.151,0.227,1.223
29320,0.137,0.314,1.184
29360,0.157,0.387,1.16
29400,0.16,0.409,1.16
29440,0.154,0.321,1.068
29480,0.13,0.287,0.974
29520,0.111,0.236,0.889
29560,0.109,0.166,0.786
29600,0.113,0.106,0.784
29640,0.139,-0.016,0.744
29680,0.14,-0.067,0.662
29720,0.126,-0.107,0.754
29760,0.187,-0.191,0.776
29800,0.195,-0.252,0.841
29840,0.201,-0.342,0.913
29880,0.223,-0.354,0.996
29920,0.252,-0.383,1.145
29960,0.279,-0.336,1.248
30000,0.259,-0.336,1.256
30040,0.281,-0.21,1.17
30080,0.239,-0.071,1.112
30120,0.197,0.076,1.059
30160,0.229,0.222,1.063
30200,0.22,0.332,1.038
30240,0.298,0.441,0.996
30280,0.321,0.264,1.02
30320,0.375,0.161,0.989
30360,0.323,0.074,0.954
30400,0.316,0.013,0.943
30440,0.3,-0.012,0.948
30480,0.293,0.02,1.03
30520,0.314,0.015,1.183
30560,0.308,-0.016,1.242
30600,0.317,-0.231,1.184
30640,0.114,-0.33,1.422
30680,0.171,-0.179,1.518
30720,-0.033,-0.31,1.349
30760,-0.123,-0.278,1.05
30800,-0.062,-0.047,0.949
30840,-0.009,-0.01,0.892
30880,0.066,0.115,0.934
30920,0.093,0.226,0.852
30960,0.086,0.331,0.859
31000,0.121,0.398,0.908
31040,0.136,0.375,0.8
31080,0.087,0.369,0.729
31120,0.019,0.226,0.637
31160,-0.008,0.146,0.584
31200,-0.103,0.025,0.508
31240,-0.13,-0.083,0.565
31280,-0.088,-0.199,0.605
31320,-0.088,-0.269,0.666
31360,-0.093,-0.362,0.754
31400,-0.002,-0.402,0.886
31440,-0.038,-0.31,1.039
31480,-0.05,-0.315,1.134
31520,-0.004,-0.301,1.194
31560,0.02,-0.23,1.29
31600,0.026,-0.221,1.303
31640,0.097,-0.13,1.29
31680,0.125,0.051,1.307
31720,0.133,0.224,1.266
31760,0.11,0.305,1.211
31800,0.113,0.406,1.234
31840,0.12,0.493,1.213
31880,0.103,0.484,1.16
31920,0.128,0.42,1.098
31960,0.147,0.324,0.998
32000,0.119,0.286,0.879
32040,0.108,0.21,0.806
32080,0.12,0.057,0.695
32120,0.088,-0.003,0.68
32160,0.1,-0.101,0.687
32200,0.09,-0.169,0.694
32240,0.076,-0.214,0.747
32280,0.085,-0.245,0.823
32320,0.107,-0.33,0.859
32360,0.113,-0.372,0.985
32400,0.13,-0.322,1.125
32440,0.166,-0.288,1.201
32480,0.175,-0.236,1.179
32520,0.187,-0.146,1.186
32560,0.232,-0.076,1.138
32600,0.232,-0.051,1.036
32640,0.229,0.086,1.023
32680,0.273,0.191,1.089
32720,0.335,0.273,1.128
32760,0.291,0.294,1.074
32800,0.296,0.304,1
32840,0.357,0.247,1.039
32880,0.371,0.096,0.935
32920,0.333,-0.075,0.884
32960,0.36,-0.079,0.95
33000,0.332,-0.031,0.988
33040,0.262,0.04,1.01
33080,0.317,-0.024,1.004
33120,0.207,-0.234,1.146
33160,0.359,-0.024,1.617
33200,0.364,-0.192,1.558
33240,0.05,-0.444,1.196
33280,-0.052,-0.248,1.197
33320,0.028,-0.113,1.004
33360,0.002,-0.029,0.999
33400,0.074,0.182,0.929
33440,0.079,0.32,0.933
33480,0.079,0.361,0.867
33520,0.106,0.456,0.842
33560,0.084,0.415,0.818
33600,0.067,0.302,0.7
33640,0.011,0.281,0.659
33680,-0.025,0.2,0.6
33720,-0.056,0.068,0.546
33760,-0.096,-0.001,0.592
33800,-0.061,-0.114,0.685
33840,-0.039,-0.223,0.731
33880,-0.032,-0.346,0.767
33920,0.011,-0.36,0.807
33960,-0.009,-0.378,0.934
34000,0.008,-0.325,1.096
34040,0.007,-0.338,1.13
34080,0.004,-0.304,1.2
34120,0.054,-0.226,1.249
34160,0.098,-0.144,1.288
34200,0.13,0.042,1.316
34240,0.11,0.247,1.293
34280,0.123,0.287,1.191
34320,0.103,0.409,1.198
34360,0.134,0.451,1.207
34400,0.187,0.488,1.211
34440,0.153,0.508,1.172
34480,0.116,0.371,0.993
34520,0.123,0.316,0.901
34560,0.091,0.225,0.812
34600,0.096,0.114,0.716
34640,0.088,0.042,0.664
34680,0.099,-0.067,0.656
34720,0.11,-0.168,0.618
